frame_index,avg_motion,Rdev,Ldev
2399,0.0,0.0009664289163454699,0.0005411656169414941
2400,0.0,0.000222173185233744,0.0017782399995076698
2401,0.0,0.0013653524380534156,0.008950497998608836
2402,0.0,0.0010575709705506957,0.005341928373203187
2403,0.0,0.00025247258293121903,0.005038360757195158
2404,0.0,0.0006361232572232457,0.004296484435650391
2405,0.0,0.003323909176355919,0.0012358645597119473
2406,0.0,0.004213353706201177,0.0007454352473125794
2407,0.0,0.008656295249724928,0.002775563303655506
2408,0.0,0.013885001350869447,0.002175796243861087
2409,0.0,0.017494239670910624,0.002698243967846935
2410,0.0,0.02041777394879791,0.00038918782402348507
2411,0.0,0.026798753883242103,0.003687458004860292
2412,0.0,0.032844268780623714,0.008640361441487509
2413,0.0,0.027012560875667925,0.030762971525666274
2414,0.0,0.03144108363577512,0.010876752287601408
2415,0.0,0.020038600745806406,0.007934247080118405
2416,0.0,0.024751444828873644,0.015250647534101295
2417,0.0,0.023355041055098696,0.01284971412973154
2418,0.0,0.025952571472205477,0.014266634692364775
2419,0.0,0.025240042691780068,0.023493879275085196
2420,0.0,0.026668285722337485,0.022233498491674032
2421,0.0,0.02487541668805033,0.027204619886157935
2422,0.0,0.017659319488887923,0.021747613755504592
2423,0.0,0.01479849167691573,0.017106016501929302
2424,0.0,0.01241885120175718,0.014257459046920789
2425,0.0,0.005883073058754598,0.010191659186477405
2426,0.0,0.0017003621473218758,0.018718348127953914
2427,0.0,0.0029484505879179973,0.008926307559652543
2428,0.0,0.007295851616302366,0.0030639329400809056
2429,0.0,0.004113511085970721,0.002984051408999414
2430,0.0,0.0094140931575357,0.008872404694744889
2431,0.0,0.004987172292660954,0.005512556066447639
2432,0.0,0.003876065315066179,0.0038185763385090595
2433,0.0,0.008945259060681313,0.003657380611247638
2434,0.0,0.007850772060545252,0.0027022585475646207
2435,0.0,0.0023362738027733945,0.0007817805967432205
2436,0.0,0.0011499614439921086,0.0014637450236520625
2437,0.0,0.0011336785342557299,0.0007206202637961837
2438,0.0,0.0004527419891354439,0.0007808703486934336
2439,0.0,0.0003181318557361461,5.379846690988219e-05
2440,0.0,0.000248309723793731,0.0007531640390196145
2441,0.0,0.0002080128662977226,0.0010026102400258472
2442,0.0,0.0001564256875276799,0.0009627155219743339
2443,0.0,0.00034471600531184196,0.00012057006051328299
2444,0.0,0.00021620337718456704,0.0002777600237126442
2445,0.0,8.561790207527592e-05,0.00030582180785895124
2446,0.0,8.492271514498511e-05,0.00033420324857081447
2447,0.0,7.60060717312445e-05,0.00027105272995826634
2448,0.0,2.3144357694685873e-05,0.00012339290161843364
2449,0.0,4.36248997054958e-05,0.0001672251835613334
2450,0.0,5.3731859925720296e-05,0.00046783094873827677
2451,0.0,2.5590548124364098e-05,0.0004737400939552508
2452,0.0,2.1713522966113438e-05,0.000674429252718574
2453,0.0,0.0003827234709473601,0.00035054407288601243
2454,0.0,0.000132839649063616,0.0003651575567212971
2455,0.0,0.000267169383006745,0.00036782786915953307
2456,0.0,0.0003490506536014557,0.00017014198836439376
2457,0.0,0.0013375879612274274,0.0015177788412318342
2458,0.0,0.0003142072078451207,7.685211731092618e-05
2459,0.0,0.00019483567022673346,0.0003840846212848785
2460,0.0,0.00012020520596480429,5.620973986746113e-05
2461,0.0,0.0006947177207856956,0.0002815349225032136
2462,0.0,0.0004789215932709873,0.00023588082376306915
2463,0.0,0.0006327669626672425,0.0001489867785741748
2464,0.0,0.00022321259057863117,7.060572097282814e-06
2465,0.0,0.0001826606901047842,4.7332731076174134e-05
2466,0.0,0.0001940941403378895,4.472751766084226e-05
2467,0.0,0.00021544552336007257,6.865371036556904e-05
