Frame number,Ldev_diff,Rdev_diff,avg_motion_diff,keyFrame_diff,pose_0.x_diff,pose_0.y_diff,pose_0.z_diff,pose_1.x_diff,pose_1.y_diff,pose_1.z_diff,pose_10.x_diff,pose_10.y_diff,pose_10.z_diff,pose_11.x_diff,pose_11.y_diff,pose_11.z_diff,pose_12.x_diff,pose_12.y_diff,pose_12.z_diff,pose_13.x_diff,pose_13.y_diff,pose_13.z_diff,pose_14.x_diff,pose_14.y_diff,pose_14.z_diff,pose_15.x_diff,pose_15.y_diff,pose_15.z_diff,pose_16.x_diff,pose_16.y_diff,pose_16.z_diff,pose_17.x_diff,pose_17.y_diff,pose_17.z_diff,pose_18.x_diff,pose_18.y_diff,pose_18.z_diff,pose_19.x_diff,pose_19.y_diff,pose_19.z_diff,pose_2.x_diff,pose_2.y_diff,pose_2.z_diff,pose_20.x_diff,pose_20.y_diff,pose_20.z_diff,pose_21.x_diff,pose_21.y_diff,pose_21.z_diff,pose_22.x_diff,pose_22.y_diff,pose_22.z_diff,pose_23.x_diff,pose_23.y_diff,pose_23.z_diff,pose_24.x_diff,pose_24.y_diff,pose_24.z_diff,pose_25.x_diff,pose_25.y_diff,pose_25.z_diff,pose_26.x_diff,pose_26.y_diff,pose_26.z_diff,pose_27.x_diff,pose_27.y_diff,pose_27.z_diff,pose_28.x_diff,pose_28.y_diff,pose_28.z_diff,pose_29.x_diff,pose_29.y_diff,pose_29.z_diff,pose_3.x_diff,pose_3.y_diff,pose_3.z_diff,pose_30.x_diff,pose_30.y_diff,pose_30.z_diff,pose_31.x_diff,pose_31.y_diff,pose_31.z_diff,pose_32.x_diff,pose_32.y_diff,pose_32.z_diff,pose_4.x_diff,pose_4.y_diff,pose_4.z_diff,pose_5.x_diff,pose_5.y_diff,pose_5.z_diff,pose_6.x_diff,pose_6.y_diff,pose_6.z_diff,pose_7.x_diff,pose_7.y_diff,pose_7.z_diff,pose_8.x_diff,pose_8.y_diff,pose_8.z_diff,pose_9.x_diff,pose_9.y_diff,pose_9.z_diff
729,-0.0006186064619004249,-0.0005131457300405935,-0.45825279516220097,0.0,1.9121025085500065e-05,1.443863010405777e-05,-4.241721153258604e-05,2.9742507934304996e-06,1.6075230598461276e-05,-6.0095152854933165e-05,5.2891906738294914e-05,4.275461196898145e-05,-0.00021182612037659587,0.00010914568328856955,-0.00016133325004580312,-1.457700099945225e-05,2.2692085266118323e-05,0.00011238705253602266,-0.0002675188369750947,0.00010742131423946422,-0.00016452021598817312,-0.0014262674064636216,-0.00021551956558230057,0.00026749758720395755,-0.0012160333938598944,0.00030964394760135683,0.00010312292099001752,-0.0035844146957397793,0.00014513772392271695,0.0002789303483962946,-0.0017657918167113262,0.00031090747451778533,-5.3478425979636146e-05,-0.003951244163513223,4.2113294601464624e-05,0.0002180130643844591,-0.0018060644531250336,0.00026079665374756367,0.0002278219680786342,-0.00382679511260986,2.144359588673872e-06,7.3276138305711225e-06,-5.975685024262045e-05,2.708230972292558e-05,0.00040449215984345033,-0.0016353841400147395,0.00033622789764409244,-0.000647645784378037,-0.00361729359436036,3.9816968917860684e-05,0.0004725578756332449,-0.0017023622512817305,5.59260330200706e-05,-2.5477279663066454e-05,9.355208487510369e-05,8.36414718630163e-06,3.731166458131874e-05,-9.10892561912513e-05,2.2301956176806748e-05,0.00019896659851070808,0.0006405875149011614,5.530529594421907e-05,0.00031828868865968474,-0.0005755798695802686,5.422483444217363e-05,0.00014822879791265287,0.002254841896057125,6.088965606687591e-05,0.00030146541595454934,-0.00115718988227842,0.00018264427185055165,0.0001234215164185315,0.0025237986021041936,-4.864044189423211e-06,-1.2953110694879921e-05,-6.0678772926342495e-05,-6.368376541132648e-05,0.00028330047607427744,-0.0011772420997619437,4.7270168304414106e-05,0.00013825447082527198,0.0023454581009864778,0.0003377127838134486,0.0003477640533446902,-0.0018450502131462099,2.9070537567177368e-05,4.690680503849354e-06,-0.00019982647514343865,2.7873474121142827e-05,-3.2310954093922595e-05,-0.00019893361091616324,2.8018226623571785e-05,-7.508766174307846e-06,-0.00019734300804136184,0.00010036733627316607,3.7780566215506184e-05,0.00021345646770000448,1.0548946380639634e-05,-5.162757205962043e-05,-0.0002830215740203812,5.316793441767498e-05,2.6093260765081006e-05,6.355904865265605e-05
730,7.830382934773225e-05,0.00012546271609269535,0.35419499496269224,0.0,1.765308761592088e-05,3.196786499023996e-05,0.0005484481792449869,4.290977478005331e-06,6.011715793610706e-05,0.0005839563360214295,4.741324234003308e-05,1.9594854354848534e-05,0.0003890219831466646,2.7736286163371204e-05,-8.638180732728484e-05,0.001282802538204189,-2.2938739776601214e-05,0.00010152922248840568,-0.00018676007843018705,-2.764263153043345e-06,0.0001512699470520018,0.002072144222259542,-7.981131362916338e-05,-0.0002186460380554367,-0.0007768386268616201,0.0002388697280883978,0.00023557620048525463,0.0019867954635619522,4.818523406979747e-05,0.00018585813999175138,-0.0010783674240111285,0.00022742634582517685,7.05371990203929e-05,0.0021045806121826605,-1.6030639648445533e-05,0.00013286458110808863,-0.0011295024108886054,0.0002206305084228033,0.0003304760475158486,0.001799899330139132,2.7835578918500303e-06,4.8048621177659845e-05,0.000583161849021907,-8.9693527221546e-06,0.00014937370967865737,-0.0011361450195312983,0.00027130358886717776,-0.00036233757972714553,0.001878585586547743,6.141092300404605e-06,0.00018108964538574024,-0.0010672829437254894,2.7603561401412513e-05,2.186023330685849e-05,0.0003056130653381339,-3.7295684814364627e-06,6.67134056091534e-05,-0.0003072606854438789,-9.112729263305308e-05,0.000217566642761291,-0.0006187921974420557,1.4375749588013687e-05,0.0004426587295531803,-0.0006220453403472902,4.898008728027037e-05,-6.953014373789479e-05,0.0014818702125549421,4.951291656496437e-05,0.00019198635101314032,-0.00021191748428345258,0.0001449752197265619,-0.0001573840332032006,0.0016446853628158675,-3.3470687865744253e-06,2.76580038070795e-05,0.0005829231548309388,-1.00607414245113e-05,9.962654113770952e-05,-7.226364707946242e-05,-0.00014568264007563947,-0.0001109830474852469,0.0021157296981334714,0.0003228853912353724,0.00012631294250486924,0.00029292847595215055,2.5972141265873105e-05,7.546416282652735e-05,0.0004170352153777812,2.7259910583499192e-05,5.67784214019762e-05,0.0004154450550079569,3.348765182498159e-05,8.436103534698036e-05,0.0004154888801574663,4.4190811157251986e-05,5.4904693603502475e-05,0.0007963774333715444,-2.779962539667391e-06,2.304276466358335e-06,0.00011803722424506835,5.065517807001374e-05,2.9624444961545704e-05,0.0006536643457412672
731,-7.13162518867005e-05,-1.8851613605725542e-05,0.18549320343065262,0.0,-5.254722595160466e-06,6.176080703734765e-05,-0.0007092133884429863,8.857894897462693e-06,6.106904983521622e-05,-0.0007141082172393842,2.2117691039769127e-06,3.2950591087349546e-05,-0.0007033034172058139,3.9950782775854954e-05,2.700186538695526e-05,-0.00014754771561622387,-2.561748504659178e-06,9.423212242126722e-05,-0.0012570403137207031,-2.105520629880342e-05,0.0002214148254394699,-0.0005353399047851592,0.0001266132411956722,-0.0004308690795898351,-0.0019311849517822388,0.00018149671173095516,0.00016770923995973464,-0.001819732780456551,-2.8864154815677612e-05,1.0536616325385051e-05,-0.0029182898330688545,0.00016799147415158533,2.7904373168963215e-05,-0.0020232228851317924,-0.0001525946502685671,0.0001777533388137853,-0.0031799274063111227,0.00021720708847050574,0.0002613883132934758,-0.0022452937316894683,5.853870391869798e-06,5.1418880462644756e-05,-0.0007132920579910329,-0.00011594939041137398,0.0003079496154785033,-0.0032180337142944104,0.0002346358642577595,-0.0003155747356414773,-0.0020056460571289403,-8.29145355224492e-05,0.0002864360771179242,-0.002993460083007715,3.960124969504264e-06,0.00024062074279784795,0.0004139247404098545,-2.6047147750840605e-05,0.0002372372474670481,-0.0004184545605659465,9.466920089717945e-05,0.0004883125686645506,-0.0003521383923768967,-5.682348251323521e-06,0.0003415632247925071,0.0013515253403186787,2.8044372558544417e-05,-4.2798576354918794e-05,0.001263750597000124,-0.00019873909378054222,-5.572139739995485e-05,0.00761518554115298,0.00013992152023312165,-0.0001462598419188499,0.0010598628978729374,-2.2159461975368444e-06,3.406719589232887e-05,-0.000715433234214774,-0.00019921049499510568,-0.0001303386306763521,0.008269063255310072,5.888470077519692e-05,0.0001534157180786977,0.005558040819168088,0.0002115146446227678,3.826332092282669e-06,0.008554054662883281,2.3316028594955185e-05,6.60520601272474e-05,-0.0007959465160369827,2.3670192718538985e-05,5.091233348847313e-05,-0.0007997848281860453,2.9471340179498817e-05,6.618283748627274e-05,-0.0007975129203796616,4.847163772581098e-05,5.151967430114257e-05,-0.0002992983410596839,1.7663045883187234e-05,-1.3018470764153411e-05,-0.0007148910365581546,1.826629257206669e-05,5.1246985435488e-05,-0.0005712292413711517
732,0.00025439826740742896,0.00024311807008692288,-0.2138838212158203,0.0,0.00011791686630246989,9.0276371955883e-05,-0.0004048756694793876,7.580150985719847e-05,6.149571418762045e-05,-0.0003907942276001053,0.00016199356842039325,8.42657566071936e-06,-0.0003884498071670406,8.993776702881373e-05,-9.645743560793285e-05,0.0004338500796556479,2.688778686521509e-05,-0.0002015567035675292,-0.0008377870621681105,-0.00024063356018066973,-1.2044565200819424e-05,0.0019755992088318353,-4.061426353452191e-05,-0.00024988766670225315,0.00033809787750249676,-9.574526596067834e-05,0.00011362383842467016,0.004067580566406326,-3.902352523804664e-05,0.00030207263755799296,0.002156669540405165,-3.994069671631184e-05,-1.2121471405002193e-05,0.004384989738464462,1.893817329406966e-05,-0.0008035683002471927,0.002275928268432592,-6.076053619352706e-06,0.00011556314659116884,0.004630933265685977,6.0958057403581734e-05,4.920491027832208e-05,-0.0003925186586380136,0.00012145754814146814,0.002624186860084532,0.0023303948211670367,6.044197082499814e-06,-0.00018778503036498417,0.004226449356079076,8.300390243531908e-05,-0.001962744156837476,0.002225330581665075,2.8208465576717856e-06,-3.3804679870574894e-05,-3.073807091712871e-05,-2.7728189468390063e-05,-0.00010640035629272404,2.535461874008521e-05,-2.450939559939247e-05,-0.0001732850265503405,-0.003024740612077713,-1.579003524782019e-05,6.851524353024274e-05,0.002062821721363066,-0.00017971915817260875,-0.0008501321029663611,0.0005962813901901343,-0.0003958154449462681,-0.0008742212677002037,0.006255003990173313,0.000313428691864015,-0.0011182470703126057,0.0008108103141784562,2.200204467772693e-05,2.9149024009716973e-05,-0.00039920589447020594,-0.0002230248641967858,-0.0009502825546263693,0.006906712392806991,-0.00032912306976318195,-0.0005171831130981186,0.003481017924165726,-0.00039582644653324284,-0.001040677719116312,0.007655620253157615,0.0001344559555053193,6.875932025909859e-05,-0.0005244952373504863,0.00014432199096681142,5.397986316679759e-05,-0.0005242140388488914,0.00019454262161255897,6.57041921615642e-05,-0.0005245281429290816,4.5279846191403905e-05,7.804277420031536e-06,5.683189724802959e-05,0.00019814363479614405,-3.04461193084693e-06,-0.0005679799898147611,9.574876022333534e-05,2.8088336944592784e-05,-0.00017921073532103926
733,0.0006695224803898239,-0.0002520833942941999,0.14057703941726685,0.0,2.4087627410906975e-05,0.00010874734783172801,-0.0012771772823333971,-1.705474853519462e-05,0.00011565695190429715,-0.0013609258680343517,6.169350051876688e-05,5.713806056975579e-05,-0.0011809006881713935,9.649263763422677e-05,-2.2496419906592457e-05,-0.0012091768230438234,1.0212598800685146e-05,-0.00010307289695737909,-0.001113844725131985,-0.0002685880699158094,-3.684139442444723e-05,-0.002323741832733206,-0.0001193344497680826,-2.4772863388033972e-05,-0.0012208446540832307,-0.0005519290542602695,-0.00039366942787172343,-0.002763043632507234,2.7039125442496204e-05,5.674806022643031e-05,-0.0014619121551513459,-0.0004192303466796776,-0.00033811572647096666,-0.002962970619201588,5.5089870452884604e-05,-0.0005118593511581337,-0.001666755867004488,-0.0003635690040588724,-0.00025417450523373963,-0.002789080581665049,-3.712727737426036e-05,9.990184593200446e-05,-0.0013603623104095353,8.098440933229645e-05,0.0007742268714904799,-0.0015483991241456163,-0.0003416434173584282,-0.0003398163909912322,-0.0027222552490233642,6.595642852785799e-05,-0.0010638067274093554,-0.0014762100982665949,2.4629940032938613e-05,0.0001127208480834474,-5.0133670139312914e-05,-1.6438501358018165e-05,0.0001289738578796884,4.334625544547693e-05,-2.3383396148712876e-05,-1.792976379388911e-05,-4.3267885208130366e-05,7.152816009520224e-05,9.54566574096205e-05,0.0008663127843856755,-0.00017384937667841438,-0.0008116501235961859,0.003254741602897654,-0.00030956474113463806,-0.0007251100158691681,0.004713092769622784,0.0002664311218262272,-0.0009986348342896356,0.0035937845859527473,-7.47317085265653e-05,7.881724739075557e-05,-0.001363869110107413,-0.00017638103675843286,-0.0007895838546752021,0.00553610328102111,-0.00030614088821412366,-0.0004046978378295929,0.005630433219337462,-0.0002836738815307216,-0.000624614601135276,0.0070456361348629,7.20470008850338e-05,0.00012128981113435078,-0.0012910981369018693,9.991259384156681e-05,0.00010617484092712015,-0.0012920122756958086,0.00015371207427983258,0.00011186285972594745,-0.001291981729507452,-2.3503688812209766e-05,6.624152660369975e-05,-0.001418097466387451,0.0001184291038512919,7.004629516602079e-05,-0.0010898041115283974,-6.452487945507457e-06,5.345551776886337e-05,-0.0012619233865737989
734,0.00012641979823616294,-0.0004100002670729217,0.0030642098970413145,0.0,4.80449829101115e-05,0.00011893316936492648,-0.0019335316181182671,2.1223892211930107e-05,8.268991470336551e-05,-0.001954677065849314,5.7011760711711545e-05,4.40021991729711e-05,-0.0019186233329772928,-1.898981475834116e-05,-2.2282321929911753e-05,-0.0006478584996700287,-1.3366020202632e-05,-4.979813766481378e-05,-0.0014689997324943554,-0.0003491636276244936,8.197036170959349e-05,0.0004790215930938757,-0.00013506380081174107,-3.3019651412946605e-05,-0.00284207465744013,-0.00041096018600461637,-0.00041084309387207085,-0.00019503410339360983,0.00010620857810972328,-0.00035113824653626446,-0.002332528419494606,-0.0004122721328735368,-0.000389875833511355,-0.00029316421508784885,0.00014418107795716173,-0.00031733847331999465,-0.0022903766632080824,-0.0004992869338988903,-0.0003149665565490567,-0.00027627304077149084,-5.901752471948463e-06,6.609624004363934e-05,-0.0019509512176513755,0.0001474945621490753,0.000378452790260303,-0.0021296870803833023,-0.00041298128509525966,-0.0004417184505462468,-0.00024159011840829692,0.00011892111206052158,-0.0007204445238113422,-0.0022499907302855338,2.387454605101702e-05,0.00017652025222780754,-6.699261827469022e-05,-1.599440956118192e-05,0.0002796664390564141,6.052732706070263e-05,2.4904239654510718e-05,0.00025598316192620985,0.0015324172740888596,-2.9140789031989467e-05,0.0003299234771727555,0.00028402885456085825,0.00017361574554441983,-2.31014633178539e-05,0.003029335629463198,-0.00027933429908749696,0.00028078296661382396,0.0001534629096984763,0.0006228769569397441,8.469734191884903e-05,0.0031778410806656,-3.5683650970508296e-05,4.8836187362677475e-05,-0.0019534353065490673,-0.00015735422897339424,0.0002753222274780587,0.00017082705497739603,-3.318327713008884e-05,-1.8418846130296984e-05,0.004579390188598632,-0.00017521758270266918,0.0004601511764525945,-0.00034068196966648145,0.00010924265289302681,0.00010589818096159997,-0.00211304898643494,0.0001314450607299289,9.313569641114516e-05,-0.002114330184936508,0.0001901849174499315,9.984992694855865e-05,-0.0021137431278228647,-5.4674583435110335e-05,2.743987655640101e-05,-0.0013787358960795403,9.818096542357768e-05,4.7947404861442555e-05,-0.002294950926399232,5.822761535601018e-06,4.6776539802562134e-05,-0.0016937496929168572
735,0.0002349421915439371,0.00015320892182389342,-0.08540211489868163,0.0,2.709719467164362e-05,-2.6293951988221043e-05,-0.001360680494308486,-3.622472000119892e-05,-2.0563366889964074e-05,-0.001442913784980765,4.468657684331134e-05,-6.538714885712116e-05,-0.0011922054586410435,9.570505142209029e-05,-5.939971733093241e-05,-0.0008437777949094789,-1.380860519406557e-05,6.535377502503437e-07,-0.0005480251488685639,-9.323405456540534e-05,3.186824798584453e-05,-0.0005031533813476541,-0.0003310177383422652,-3.9345304489124544e-05,0.00033255326080317005,-0.0005526571083068754,-0.0006065697002410886,0.0009391675186156689,8.313103866575133e-05,-0.00019453662872315203,0.0010318725967406461,-0.0004572283592224613,-0.00045346053314210266,0.0011394210815429684,9.122867202759899e-05,-0.0002669860382080169,0.0011440847015380395,-0.0005411758155823287,-0.00041419370460510363,0.0012944654846192005,-5.827219772336356e-05,-2.9460232734673797e-05,-0.0014399478960037126,0.00011519915390012514,0.00033449719715117343,0.0014576536178589894,-0.00047565061187748725,-0.0004321634044647249,0.0010762406539917002,0.00010876602745057973,-0.0004748446350097413,0.0012091168594361434,4.830883407591635e-05,6.856106948849305e-05,-8.248824439048563e-05,-1.7437597274794214e-05,9.629291534418716e-05,7.981624507904378e-05,6.197097396853923e-05,4.732936859119796e-05,0.0006820638676559923,-1.6541055679331063e-05,-8.049434661860921e-05,0.0011963703705787643,7.138027572628491e-05,5.112255096428875e-05,0.00277649100780486,-0.00033251056098937415,3.3072319030713615e-05,0.00190395746421812,0.00043962961196897243,0.00016458465576163483,0.002965812060356149,-8.198679733273373e-05,-2.9937243461619634e-05,-0.001440667761802683,-0.0002802275753021055,7.052543640129194e-05,0.0020131758613586292,-0.00013045803833011682,2.7780151368173023e-06,0.0036100334464073194,-0.00023814469909666514,4.5125007629431835e-05,0.002017625547721386,5.7783473968453514e-05,-8.040297508227212e-06,-0.0013866474819183572,9.30343170165715e-05,2.532994270332267e-06,-0.001386183320999157,0.0001167649726867559,1.077442073821322e-05,-0.0013865995082855131,-5.146286392210264e-05,-1.4983248710631614e-05,-0.0012114955386424067,9.178055763242599e-05,2.2497055053721793e-05,-0.001266204306268691,6.226112365670389e-06,-7.998179149626417e-05,-0.0012983754320144703
736,-0.000656546638096959,0.0002676883930727639,-0.15823202894210817,0.0,3.954584503174097e-05,7.93658723831081e-05,-0.0005133322677612351,-4.280686569213543e-05,3.8606687545766905e-05,-0.0004477567729950227,7.613450241084063e-05,4.1501117706288504e-05,-0.0004497054843902726,8.501285934447989e-05,-2.3988422393816933e-05,-0.00033182276233196216,-3.290067291261689e-05,3.448970794678319e-05,-0.00029454180240631733,0.00016222395706178006,-0.00021520705604555213,-0.0008333365898132161,-0.00024339426803587916,0.00011217634201049487,-9.96705436706602e-05,-1.832844161986369e-05,-0.0001378897972106885,-0.0009970367813110226,0.00019126868438718025,5.2138950347890844e-05,0.0004883006668090495,7.768802642860173e-06,-2.7368402481076082e-05,-0.0010420077896118318,-1.3326055526730052e-05,-2.7924457550065895e-05,0.0005653987884521872,-5.401279449479546e-06,7.257284355161042e-05,-0.0009127698135376061,-6.17598838805744e-05,1.169190692901223e-05,-0.00044770736312865766,-1.5781032562278696e-05,0.00033014467811581794,0.0006623374557495065,4.4755554196029834e-07,2.7658681869491275e-05,-0.0009782479476929673,5.8014284133933725e-05,0.00014740745353697404,0.0005605382537841042,4.3784767150834014e-05,9.714383697512208e-05,-0.00010024725813865404,-2.0875963211042237e-05,8.923678588868e-05,9.63620330810544e-05,-1.8202075958262398e-05,0.00014539031982430117,-0.00124443881006241,-3.2976551055940995e-06,-1.5039367675884208e-05,-0.0010992771882534016,-2.3827610015847434e-05,0.0001421803665160315,0.002376691044807422,-0.0003116655998229856,6.249584197992597e-05,-0.0007252588558196993,0.0002535735588073962,0.0001884008407593285,0.001992623403549193,-8.485882949826884e-05,-4.923894882213897e-06,-0.00044822834587099347,-0.0002963916034698366,8.210075378412007e-05,-0.0007189682941436959,-0.00015964123153688892,9.854686737065244e-05,0.0020687686991214746,-0.0001338944702148348,5.2541542053141654e-05,-0.00045504004671096786,4.539870452879846e-05,0.00011748597431182617,-0.0004161312904357728,7.666764831537609e-05,0.0001329435129165668,-0.0004188984565735021,8.906180953982545e-05,0.0001470559520721504,-0.00041900273895262297,-5.3396469116173684e-05,-1.1536952018748048e-05,-0.000302750011372567,4.525213050843302e-05,8.646759891509093e-05,-0.0002449651155471827,1.7482349395803176e-05,3.708666706084274e-05,-0.0005095993309021107
737,3.1235239455737474e-05,-9.994328211859749e-06,-0.145988731716156,0.0,-3.0310375213615792e-05,-4.74260950088512e-05,-0.0009982602500915316,-9.693215942385702e-05,-2.451897621158494e-06,-0.001098879468917846,1.9959003448533075e-05,8.554534912108558e-06,-0.0007428695716857892,0.0001320502204894547,-4.561804771424649e-05,-0.0016110072363853464,-6.011583518983343e-05,5.5482673644857705e-06,-0.00030049754238128945,7.795325469972525e-05,6.097933387755328e-05,-0.001314024230957056,-0.00029569278526303533,0.0001623402786254946,1.9777404785203956e-05,-3.9600811004625314e-05,-0.00017341409492493964,-8.442310333256486e-05,6.020524978639363e-05,6.079714584350526e-05,0.0007677903366087868,-0.00012375439453127246,-0.0002027156105041672,-0.00014405380249016275,-0.0001003501205444346,-6.332446670531677e-05,0.0007324180221557341,-0.00010098453140261476,-0.00014037075805661825,5.485534668725478e-07,-9.00386199951253e-05,-1.184495162964705e-05,-0.0010985680255889974,-3.199152183530618e-05,5.7807506561258215e-05,0.0008620741653442288,-6.536928176881229e-05,-0.00014175581932068804,-7.087364196856072e-06,3.920508575439019e-05,2.26575412750063e-05,0.0008104834747313383,4.363206863400304e-05,6.641970062259972e-05,-0.00028825759825706204,-1.8262489318854325e-05,1.1514156341596582e-05,0.0002824210123062165,-9.424332427976356e-05,4.9573364257815555e-05,0.0007623808992385864,1.911656379699478e-05,-0.000203211860656749,0.0005078958900451638,-0.00024637785720826866,4.353542327883986e-05,0.003528908222198479,-0.0003337091617583998,3.274154662946671e-07,0.0013490361843109255,-8.563882827761216e-05,0.00027232566833501615,0.003563988981246935,-0.000105478157043426,-2.3925933837903868e-05,-0.001099856174469005,-0.00030612092018128534,2.6099510192834074e-05,0.0014387093410491714,-0.0001799324645995748,-3.169300079353121e-05,0.0033358807077169435,-0.00026359616470339464,3.969554901117611e-05,0.0016153674607145788,-5.164619064335074e-05,3.051239109039261e-05,-0.0008791825408935305,-1.653569030757307e-05,2.6492835998537245e-05,-0.0008794442729950225,-4.4230884551965666e-05,1.8032283782831726e-06,-0.0008791838359832882,-5.209075164791521e-05,-3.272783946992042e-05,-0.0013141577677726751,2.129248046872645e-05,1.6635935783382294e-05,-0.0002293634123802235,8.468769073455285e-06,-7.499530792237641e-06,-0.0010848454751968273
738,-0.000565891468254164,-0.0003817010772813184,0.3004940748844147,0.0,4.795741653440544e-05,-0.00016378987884521634,-0.00021340216064452688,2.4530700683644824e-05,-9.257134437559711e-05,0.00011433738517763192,4.167062377924413e-05,-0.00010233481597901606,-0.0001433974647521985,9.22115364074827e-05,-3.24295711517375e-05,-0.0002631752707093955,-2.669444084169026e-05,4.777172660830331e-05,-4.152224159240103e-05,4.2201553344778375e-05,0.0002885820293426766,0.0013039621276855762,-0.00017818302917482765,-0.0001770152931213631,-0.00022902016830439464,3.459182739262712e-05,0.0004338643474579018,0.00039228157043447176,0.00020066946792601792,-0.0003287879390716508,0.00025968864440928385,0.00030591380691524783,0.00034711395263670175,0.00042629207611089015,0.00019913007545468986,-0.0004782016029357683,0.0003282714462280456,0.0002822186813354888,0.00021973670005798196,0.0003004930114745008,3.119851684574293e-05,-7.898889160157241e-05,0.00011424962615969037,0.0001077530422210482,-0.0005407984142303257,0.0005652942275999884,0.0001657099571228393,0.00021608750152585232,0.0003053031158446462,0.00012148586082461055,-0.00044027362060544695,0.0004163201904296976,4.597053146360164e-05,5.3125293731692835e-05,-0.0001241316576480883,-8.27750587462095e-06,1.1120109557616331e-06,0.00012288984603881642,-9.724272155764435e-05,-4.3578834533652966e-05,-0.0004401472381591748,2.0351737976098683e-05,-0.0002149320602415905,-0.0010552591762185096,-0.00019712103652957946,4.261955261219974e-05,5.3237383842469344e-05,1.126836585996216e-05,4.5489654540986635e-05,-0.0006404280767440818,-7.369194412232272e-05,0.0002082619857788348,-3.834707450867114e-05,-6.755886077902673e-06,-7.463797092438496e-05,0.00011448992347717901,8.410391998292521e-05,6.589126586908911e-05,-0.000626503126144401,1.3328044891403046e-05,-4.870059967032603e-05,-0.0004219210546970373,-0.00012467917251590688,4.375919342036738e-05,-0.0008900330533027634,6.0019611358597125e-05,-0.00014101277923583844,-0.00016691892051695634,0.00011417898941035176,-0.0001669983644485562,-0.0001658725948333606,8.037346649170107e-05,-0.00020260517597198158,-0.00016642504692077065,-2.8030582427951423e-05,-5.234791755676094e-05,-0.0033252854111909882,4.974172210692185e-05,-0.0001825839214324998,0.0001053264321327213,2.5265949249231312e-05,-9.009350013733375e-05,3.666477775574051e-05
739,-0.00024570066671094227,-0.00011525792948783968,-0.02346692941474915,0.0,4.5404060363796184e-05,-7.939630031586487e-05,-0.001112100381851222,3.872901916501803e-06,-4.868169307709058e-05,-0.0009214079627990757,4.390345764160308e-05,-2.6329237937938732e-05,-0.0009913469924926754,6.939896774293963e-05,-1.4687154769876809e-05,-7.790427444577183e-05,-1.8256206512634598e-06,0.00011676791763304273,-0.0014419253148078987,0.00012195893478395003,0.0002272332496642826,-0.0006431225013733277,3.359309387207521e-05,-0.00015563630676268536,-0.004407881031036398,0.0002878445510864358,0.00024072411918640846,-0.0037891295623779797,0.00042502013969419883,-0.00040429766654970223,-0.001845137100219718,0.00047695983886719695,6.134266853330406e-05,-0.004181762847900394,0.00044356613159179936,-0.0004680164604187187,-0.002422188720703211,0.0005209671783447112,0.00017929738998412326,-0.004286799926757734,1.0499835968014182e-05,-4.759540271759288e-05,-0.000921014736175535,0.0003535147762298574,-0.00041216700744628465,-0.002738843383789158,0.0003748019752501941,0.00017184460639951826,-0.00391680812835693,0.0002990793571472361,-0.00028741915130614526,-0.002225259742736796,3.401745986941762e-05,3.8225036621097885e-05,0.00011165572819709507,-8.009586334234431e-06,-5.164436340354683e-06,-0.00010764724068641762,-0.00011269119262691252,7.86711502074322e-05,0.0001321369584083576,5.244422912598079e-05,-0.0002031182479858007,-0.00032330870758295015,-0.00014502175521846628,0.0003423872756957991,0.00046330562210084025,1.6992309570307285e-05,0.00023616424560546356,-0.0011385119590759385,-6.804957199091355e-05,0.00044230457305904913,0.00041617084026338014,-1.8458343505889374e-05,-5.5520858764646075e-05,-0.000917833139419566,7.389592552187185e-05,0.0002677352905273711,-0.0012573921842574942,-6.019477081298241e-05,0.0001427058792113911,4.3561804628375334e-05,6.543234252931462e-05,0.00017536476135249224,-0.0018717598539352426,4.596916961674413e-05,-5.608983135224621e-05,-0.001142347663879384,8.678480148316403e-05,-7.597189712524322e-05,-0.0011429226217269939,5.518041229246595e-05,-9.365636920929954e-05,-0.0011413937778472771,-4.361608123781835e-05,-4.655475139617171e-05,-0.002373618769267798,2.929991340638871e-05,-9.21590337753242e-05,-0.0008010771774768846,2.566672897341693e-05,-1.8166114807122158e-05,-0.000762360127449041
